source,filename,sheet_name,name,description,price,schema,valid,collect_dt,sorted_schema,company,category,extension,tags,대분류,중분류,소분류,tags_list,data_size,data_count,data_size_bytes
bigdata-sea,page_001059.html,-,벌커선 선박별 운항 거리,벌커선 선박별 운항 거리,0,MMSI|IMO_IDNTF_NO|SHIP_NM|SHIP_KIND|SHIP_WDTH|SHIP_LNTH|SHIP_HGHT|SHIP_OWNER_NM|DRAFT|SHPYRD_NM|BULD_YR|DDWGHT|DPTR_HMS|ARVL_HMS|DPTRP_LA|DPTRP_LO|DTNT_LA|DTNT_LO|NVGTN_DIST,True,2025-07-15,ARVL_HMS-BULD_YR-DDWGHT-DPTRP_LA-DPTRP_LO-DPTR_HMS-DRAFT-DTNT_LA-DTNT_LO-IMO_IDNTF_NO-MMSI-NVGTN_DIST-SHIP_HGHT-SHIP_KIND-SHIP_LNTH-SHIP_NM-SHIP_OWNER_NM-SHIP_WDTH-SHPYRD_NM,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', '선박별', '운항거리""']",산업/기술,해양/수산,선박,"['""올시데이터', 'allseadata', '선박별', '운항거리""']",839521,17947,839521.0
bigdata-sea,page_001060.html,-,벌커선 선종별 운항 거리,벌커선 선종별 운항 거리,0,SHIP_KIND|SHIP_CNT|DPTR_HMS|ARVL_HMS|NVGTN_DIST,True,2025-07-15,ARVL_HMS-DPTR_HMS-NVGTN_DIST-SHIP_CNT-SHIP_KIND,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', '선종별', '운항거리""']",소비/유통,상품,물류,"['""올시데이터', 'allseadata', '선종별', '운항거리""']",3355,51,3355.0
bigdata-sea,page_001061.html,-,벌커선 선주사 선대별 운항 거리,벌커선 선주사 선대별 운항 거리,0,SHIP_OWNER_NM|SHIP_CNT|DPTR_HMS|ARVL_HMS|NVGTN_DIST,True,2025-07-15,ARVL_HMS-DPTR_HMS-NVGTN_DIST-SHIP_CNT-SHIP_OWNER_NM,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', '선대별', '선사별', '선주별', '운항거리""']",소비/유통,상품,물류,"['""올시데이터', 'allseadata', '선대별', '선사별', '선주별', '운항거리""']",95040,1620,95040.0
bigdata-sea,page_001062.html,-,벌커선 운항 거리별 순위,벌커선 운항 거리별 순위,0,RANK|SHIP_OWNER_NM|SHIP_CNT|DPTR_HMS|ARVL_HMS|NVGTN_DIST,True,2025-07-15,ARVL_HMS-DPTR_HMS-NVGTN_DIST-RANK-SHIP_CNT-SHIP_OWNER_NM,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', '선대별', '선주별', '순위', '운항거리""']",산업/기술,해양/수산,선박,"['""올시데이터', 'allseadata', '선대별', '선주별', '순위', '운항거리""']",105660,1620,105660.0
bigdata-sea,page_001063.html,-,벌커선 선박별 화물 운송량 및 운송화물,벌커선 선박별 화물 운송량 및 운송화물,0,MMSI|IMO_IDNTF_NO|SHIP_NM|SHIP_KIND|SHIP_WDTH|SHIP_LNTH|SHIP_HGHT|SHIP_OWNER_NM|DRAFT|SHPYRD_NM|BULD_YR|DDWGHT|DPTR_HMS|ARVL_HMS|DPTRP_LA|DPTRP_LO|DTNT_LA|DTNT_LO|FRGHT_CNVNC_QTY_TONM,True,2025-07-15,ARVL_HMS-BULD_YR-DDWGHT-DPTRP_LA-DPTRP_LO-DPTR_HMS-DRAFT-DTNT_LA-DTNT_LO-FRGHT_CNVNC_QTY_TONM-IMO_IDNTF_NO-MMSI-SHIP_HGHT-SHIP_KIND-SHIP_LNTH-SHIP_NM-SHIP_OWNER_NM-SHIP_WDTH-SHPYRD_NM,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', '선박별', '운송량', '운송화물""']",소비/유통,상품,물류,"['""올시데이터', 'allseadata', '선박별', '운송량', '운송화물""']",857099,17815,857099.0
bigdata-sea,page_001064.html,-,벌커선 선종별 화물 운송량 및 운송화물,벌커선 선종별 화물 운송량 및 운송화물,0,SHIP_KIND|SHIP_CNT|DPTR_HMS|ARVL_HMS|FRGHT_CNVNC_QTY_TONM,True,2025-07-15,ARVL_HMS-DPTR_HMS-FRGHT_CNVNC_QTY_TONM-SHIP_CNT-SHIP_KIND,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', '선종별', '운송량', '운송화물""']",소비/유통,상품,물류,"['""올시데이터', 'allseadata', '선종별', '운송량', '운송화물""']",3281,51,3281.0
bigdata-sea,page_001065.html,-,벌커선 선주사 선대별 화물 운송량 및 운송화물,벌커선 선주사 선대별 화물 운송량 및 운송화물,0,SHIP_OWNER_NM|SHIP_CNT|DPTR_HMS|ARVL_HMS|FRGHT_CNVNC_QTY|FRGHT_CNVNC_QTY_TONM,True,2025-07-15,ARVL_HMS-DPTR_HMS-FRGHT_CNVNC_QTY-FRGHT_CNVNC_QTY_TONM-SHIP_CNT-SHIP_OWNER_NM,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', '선대별', '선주별', '운송량', '운송화물""']",소비/유통,상품,물류,"['""올시데이터', 'allseadata', '선대별', '선주별', '운송량', '운송화물""']",110042,1613,110042.0
bigdata-sea,page_001066.html,-,벌커선 수출국가별 운송량 순위,벌커선 수출국가별 운송량 순위,0,RANK|DPTR_CN_NM|SHIP_CNT|DPTR_HMS|ARVL_HMS|FRGHT_CNVNC_QTY_TONM,True,2025-07-15,ARVL_HMS-DPTR_CN_NM-DPTR_HMS-FRGHT_CNVNC_QTY_TONM-RANK-SHIP_CNT,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', '국가별', '수출', '순위', '운송량""']",소비/유통,상품,물류,"['""올시데이터', 'allseadata', '국가별', '수출', '순위', '운송량""']",21039,350,21039.0
bigdata-sea,page_001067.html,-,벌커선 수입국가별 운송량 순위,벌커선 수입국가별 운송량 순위,0,RANK|ARVL_CN_NM|SHIP_CNT|DPTR_HMS|ARVL_HMS|FRGHT_CNVNC_QTY_TONM,True,2025-07-15,ARVL_CN_NM-ARVL_HMS-DPTR_HMS-FRGHT_CNVNC_QTY_TONM-RANK-SHIP_CNT,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', '국가별', '수입', '순위', '운송량""']",소비/유통,상품,물류,"['""올시데이터', 'allseadata', '국가별', '수입', '순위', '운송량""']",20883,350,20883.0
bigdata-sea,page_001068.html,-,벌커선 수출국가별 운송화물 순위,벌커선 수출국가별 운송화물 순위,0,RANK|DPTR_CN_NM|SHIP_KIND|SHIP_CNT|DPTR_HMS|ARVL_HMS|FRGHT_CNVNC_QTY_TONM,True,2025-07-15,ARVL_HMS-DPTR_CN_NM-DPTR_HMS-FRGHT_CNVNC_QTY_TONM-RANK-SHIP_CNT-SHIP_KIND,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', '국가별', '수출', '순위', '운송량""']",소비/유통,상품,물류,"['""올시데이터', 'allseadata', '국가별', '수출', '순위', '운송량""']",16988,247,16988.0
bigdata-sea,page_001069.html,-,벌커선 수입국가별 운송화물 순위,벌커선 수입국가별 운송화물 순위,0,RANK|ARVL_CN_NM|SHIP_KIND|SHIP_CNT|DPTR_HMS|ARVL_HMS|FRGHT_CNVNC_QTY_TONM,True,2025-07-15,ARVL_CN_NM-ARVL_HMS-DPTR_HMS-FRGHT_CNVNC_QTY_TONM-RANK-SHIP_CNT-SHIP_KIND,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', '국가별', '수입', '순위', '운송량""']",소비/유통,상품,물류,"['""올시데이터', 'allseadata', '국가별', '수입', '순위', '운송량""']",17024,252,17024.0
bigdata-sea,page_001070.html,-,벌커선 항로별 화물운송 톤마일,벌커선 항로별 화물운송 톤마일,0,DPTR_CN_NM|ARVL_CN_NM|DPRT_PRT_CD|ARRV_PRT_CD|DPTR_PRT_NM|ARVL_PRT_NM|SHIP_CNT|DPTR_HMS|ARVL_HMS|FRGHT_CNVNC_QTY,True,2025-07-15,ARRV_PRT_CD-ARVL_CN_NM-ARVL_HMS-ARVL_PRT_NM-DPRT_PRT_CD-DPTR_CN_NM-DPTR_HMS-DPTR_PRT_NM-FRGHT_CNVNC_QTY-SHIP_CNT,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', '운송', '톤마일""', '항로별', '화물']",소비/유통,상품,물류,"['""올시데이터', 'allseadata', '운송', '톤마일""', '항로별', '화물']",7165335,103016,7165335.0
bigdata-sea,page_001071.html,-,벌커선 선박별 화물 운송 톤마일,벌커선 선박별 화물 운송 톤마일,0,MMSI|IMO_IDNTF_NO|SHIP_NM|SHIP_KIND|SHIP_WDTH|SHIP_LNTH|SHIP_HGHT|SHIP_OWNER_NM|DRAFT|SHPYRD_NM|BULD_YR|DDWGHT|DPTR_HMS|ARVL_HMS|DPTRP_LA|DPTRP_LO|DTNT_LA|DTNT_LO|FRGHT_CNVNC_QTY,True,2025-07-15,ARVL_HMS-BULD_YR-DDWGHT-DPTRP_LA-DPTRP_LO-DPTR_HMS-DRAFT-DTNT_LA-DTNT_LO-FRGHT_CNVNC_QTY-IMO_IDNTF_NO-MMSI-SHIP_HGHT-SHIP_KIND-SHIP_LNTH-SHIP_NM-SHIP_OWNER_NM-SHIP_WDTH-SHPYRD_NM,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', '선박별', '운송량', '운송화물', '톤마일""']",소비/유통,상품,물류,"['""올시데이터', 'allseadata', '선박별', '운송량', '운송화물', '톤마일""']",841264,17815,841264.0
bigdata-sea,page_001072.html,-,벌커선 선종별 화물 운송 톤마일,벌커선 선종별 화물 운송 톤마일,0,SHIP_KIND|SHIP_CNT|DPTR_HMS|ARVL_HMS|FRGHT_CNVNC_QTY,True,2025-07-15,ARVL_HMS-DPTR_HMS-FRGHT_CNVNC_QTY-SHIP_CNT-SHIP_KIND,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', '선종별', '운송량', '운송화물', '톤마일""']",소비/유통,상품,물류,"['""올시데이터', 'allseadata', '선종별', '운송량', '운송화물', '톤마일""']",3417,51,3417.0
bigdata-sea,page_001073.html,-,벌커선 선주사 선대별 화물 톤마일,벌커선 선주사 선대별 화물 톤마일,0,SHIP_OWNER_NM|SHIP_CNT|DPTR_HMS|ARVL_HMS|FRGHT_CNVNC_QTY,True,2025-07-15,ARVL_HMS-DPTR_HMS-FRGHT_CNVNC_QTY-SHIP_CNT-SHIP_OWNER_NM,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', 'ton-mile""', '선대별', '선주별', '운송량', '운송화물', '톤마일']",소비/유통,상품,물류,"['""올시데이터', 'allseadata', 'ton-mile""', '선대별', '선주별', '운송량', '운송화물', '톤마일']",95346,1613,95346.0
bigdata-sea,page_001074.html,-,벌커선 화물 톤마일 순위,벌커선 화물 톤마일 순위,0,RANK|SHIP_KIND|SHIP_CNT|DPTR_HMS|ARVL_HMS|FRGHT_CNVNC_QTY,True,2025-07-15,ARVL_HMS-DPTR_HMS-FRGHT_CNVNC_QTY-RANK-SHIP_CNT-SHIP_KIND,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', 'ton-mile""', '국가별', '수입', '순위', '운송량', '톤마일']",소비/유통,상품,물류,"['""올시데이터', 'allseadata', 'ton-mile""', '국가별', '수입', '순위', '운송량', '톤마일']",3462,51,3462.0
bigdata-sea,page_001075.html,-,벌커선 수출국가별 톤마일 순위,벌커선 수출국가별 톤마일 순위,0,RANK|DPTR_CN_NM|SHIP_CNT|DPTR_HMS|ARVL_HMS|FRGHT_CNVNC_QTY,True,2025-07-15,ARVL_HMS-DPTR_CN_NM-DPTR_HMS-FRGHT_CNVNC_QTY-RANK-SHIP_CNT,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', '국가별', '수출', '순위', '운송량""']",소비/유통,상품,물류,"['""올시데이터', 'allseadata', '국가별', '수출', '순위', '운송량""']",22322,350,22322.0
bigdata-sea,page_001076.html,-,벌커선 수입국가별 톤마일 순위,벌커선 수입국가별 톤마일 순위,0,RANK|ARVL_CN_NM|SHIP_CNT|DPTR_HMS|ARVL_HMS|FRGHT_CNVNC_QTY,True,2025-07-15,ARVL_CN_NM-ARVL_HMS-DPTR_HMS-FRGHT_CNVNC_QTY-RANK-SHIP_CNT,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', '국가별', '수입', '순위', '운송량""']",소비/유통,상품,물류,"['""올시데이터', 'allseadata', '국가별', '수입', '순위', '운송량""']",22478,350,22478.0
bigdata-sea,page_001077.html,-,벌커선 수입국가별 톤마일 순위,벌커선 수입국가별 톤마일 순위,0,RANK|DPTR_CN_NM|SHIP_KIND|SHIP_CNT|DPTR_HMS|ARVL_HMS|FRGHT_CNVNC_QTY,True,2025-07-15,ARVL_HMS-DPTR_CN_NM-DPTR_HMS-FRGHT_CNVNC_QTY-RANK-SHIP_CNT-SHIP_KIND,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', 'ton-mile""', '국가별', '수출', '순위', '운송량', '톤마일']",소비/유통,상품,물류,"['""올시데이터', 'allseadata', 'ton-mile""', '국가별', '수출', '순위', '운송량', '톤마일']",17949,254,17949.0
bigdata-sea,page_001078.html,-,벌커선 수입국가별 톤마일 순위,벌커선 수입국가별 톤마일 순위,0,RANK|ARVL_CN_NM|SHIP_KIND|SHIP_CNT|DPTR_HMS|ARVL_HMS|FRGHT_CNVNC_QTY,True,2025-07-15,ARVL_CN_NM-ARVL_HMS-DPTR_HMS-FRGHT_CNVNC_QTY-RANK-SHIP_CNT-SHIP_KIND,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', 'ton-mile""', '국가별', '수입', '순위', '운송량', '톤마일']",소비/유통,상품,물류,"['""올시데이터', 'allseadata', 'ton-mile""', '국가별', '수입', '순위', '운송량', '톤마일']",18289,258,18289.0
bigdata-sea,page_001079.html,-,벌커선 항로별 톤마일 순위,벌커선 항로별 톤마일 순위,0,RANK|DPTR_CN_NM|ARVL_CN_NM|DPRT_PRT_CD|ARRV_PRT_CD|DPTR_PRT_NM|ARVL_PRT_NM|SHIP_CNT|DPTR_HMS|ARVL_HMS|FRGHT_CNVNC_QTY,True,2025-07-15,ARRV_PRT_CD-ARVL_CN_NM-ARVL_HMS-ARVL_PRT_NM-DPRT_PRT_CD-DPTR_CN_NM-DPTR_HMS-DPTR_PRT_NM-FRGHT_CNVNC_QTY-RANK-SHIP_CNT,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', 'ton-mile""', '수출', '순위', '운송량', '톤마일', '항로별']",소비/유통,상품,물류,"['""올시데이터', 'allseadata', 'ton-mile""', '수출', '순위', '운송량', '톤마일', '항로별']",7497276,103016,7497276.0
bigdata-sea,page_001080.html,-,벌커선 선주사 선대별 화물 엔진부하도,벌커선 선주사 선대별 화물 엔진부하도,0,SHIP_OWNER_NM|SHIP_CNT|DPTR_HMS|ARVL_HMS|LD_RT,True,2025-07-15,ARVL_HMS-DPTR_HMS-LD_RT-SHIP_CNT-SHIP_OWNER_NM,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', 'loadfactor""', '선대별', '선주별', '엔진부하도']",소비/유통,상품,물류,"['""올시데이터', 'allseadata', 'loadfactor""', '선대별', '선주별', '엔진부하도']",94500,1620,94500.0
bigdata-sea,page_001081.html,-,벌커선 선주사 선대별 화물 엔진부하도 순위,벌커선 선주사 선대별 화물 엔진부하도 순위,0,RANK|SHIP_OWNER_NM|SHIP_CNT|DPTR_HMS|ARVL_HMS|LD_RT,True,2025-07-15,ARVL_HMS-DPTR_HMS-LD_RT-RANK-SHIP_CNT-SHIP_OWNER_NM,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', 'loadfactor', '선대별', '선주별', '순위""', '엔진부하도']",산업/기술,해양/수산,선박,"['""올시데이터', 'allseadata', 'loadfactor', '선대별', '선주별', '순위""', '엔진부하도']",102600,1620,102600.0
bigdata-sea,page_001082.html,-,벌커선 선박별 co2발생량,벌커선 선박별 co2발생량,0,MMSI|IMO_IDNTF_NO|SHIP_NM|SHIP_KIND|SHIP_WDTH|SHIP_LNTH|SHIP_HGHT|SHIP_OWNER_NM|DRAFT|SHPYRD_NM|BULD_YR|DDWGHT|DPTR_HMS|ARVL_HMS|DPTRP_LA|DPTRP_LO|DTNT_LA|DTNT_LO|ADDTI_RSTC|TOT_RSTC|RL_POWER|FUEL_CNSMP_QTY|CDBX,True,2025-07-15,ADDTI_RSTC-ARVL_HMS-BULD_YR-CDBX-DDWGHT-DPTRP_LA-DPTRP_LO-DPTR_HMS-DRAFT-DTNT_LA-DTNT_LO-FUEL_CNSMP_QTY-IMO_IDNTF_NO-MMSI-RL_POWER-SHIP_HGHT-SHIP_KIND-SHIP_LNTH-SHIP_NM-SHIP_OWNER_NM-SHIP_WDTH-SHPYRD_NM-TOT_RSTC,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', 'co2', '선박별', '이산화탄소""']",산업/기술,해양/수산,선박,"['""올시데이터', 'allseadata', 'co2', '선박별', '이산화탄소""']",807399,15428,807399.0
bigdata-sea,page_001083.html,-,벌커선 선종별 co2발생량,벌커선 선종별 co2발생량,0,SHIP_KIND|SHIP_CNT|DPTR_HMS|ARVL_HMS|CDBX,True,2025-07-15,ARVL_HMS-CDBX-DPTR_HMS-SHIP_CNT-SHIP_KIND,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', 'co2', '선종별', '이산화탄소""']",산업/기술,해양/수산,선박,"['""올시데이터', 'allseadata', 'co2', '선종별', '이산화탄소""']",3642,54,3642.0
bigdata-sea,page_001084.html,-,벌커선 선주사 선대별 co2발생량,벌커선 선주사 선대별 co2발생량,0,SHIP_OWNER_NM|SHIP_CNT|DPTR_HMS|ARVL_HMS|CDBX,True,2025-07-15,ARVL_HMS-CDBX-DPTR_HMS-SHIP_CNT-SHIP_OWNER_NM,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', 'co2', '선대별', '선주', '이산화탄소""']",산업/기술,해양/수산,선박,"['""올시데이터', 'allseadata', 'co2', '선대별', '선주', '이산화탄소""']",82801,1326,82801.0
bigdata-sea,page_001085.html,-,벌커선 선박별 nox발생량,벌커선 선박별 nox발생량,0,MMSI|IMO_IDNTF_NO|SHIP_NM|SHIP_KIND|SHIP_WDTH|SHIP_LNTH|SHIP_HGHT|SHIP_OWNER_NM|DRAFT|SHPYRD_NM|BULD_YR|DDWGHT|DPTR_HMS|ARVL_HMS|DPTRP_LA|DPTRP_LO|DTNT_LA|DTNT_LO|ADDTI_RSTC|TOT_RSTC|RL_POWER|FUEL_CNSMP_QTY|NOX,True,2025-07-15,ADDTI_RSTC-ARVL_HMS-BULD_YR-DDWGHT-DPTRP_LA-DPTRP_LO-DPTR_HMS-DRAFT-DTNT_LA-DTNT_LO-FUEL_CNSMP_QTY-IMO_IDNTF_NO-MMSI-NOX-RL_POWER-SHIP_HGHT-SHIP_KIND-SHIP_LNTH-SHIP_NM-SHIP_OWNER_NM-SHIP_WDTH-SHPYRD_NM-TOT_RSTC,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', 'nox', '선박별', '질소산화물""']",산업/기술,해양/수산,선박,"['""올시데이터', 'allseadata', 'nox', '선박별', '질소산화물""']",810827,15428,810827.0
bigdata-sea,page_001086.html,-,벌커선 선종별 nox발생량,벌커선 선종별 nox발생량,0,SHIP_KIND|SHIP_CNT|DPTR_HMS|ARVL_HMS|NOX,True,2025-07-15,ARVL_HMS-DPTR_HMS-NOX-SHIP_CNT-SHIP_KIND,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', 'nox', '선종별', '질소산화물""']",산업/기술,해양/수산,선박,"['""올시데이터', 'allseadata', 'nox', '선종별', '질소산화물""']",3516,54,3516.0
bigdata-sea,page_001087.html,-,벌커선 선주사 선대별 nox발생량,벌커선 선주사 선대별 nox발생량,0,SHIP_OWNER_NM|SHIP_CNT|DPTR_HMS|ARVL_HMS|NOX,True,2025-07-15,ARVL_HMS-DPTR_HMS-NOX-SHIP_CNT-SHIP_OWNER_NM,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', 'nox', '선대별', '선주', '질소산화물""']",산업/기술,해양/수산,선박,"['""올시데이터', 'allseadata', 'nox', '선대별', '선주', '질소산화물""']",80002,1326,80002.0
bigdata-sea,page_001088.html,-,벌커선 선주사 선대별 화물/발라스트 탱크 사용률,벌커선 선주사 선대별 화물/발라스트 탱크 사용률,0,SHIP_OWNER_NM|SHIP_CNT|DPTR_HMS|ARVL_HMS|NVGTN_TM|PRT_NCHRG_TM|BLLAT_HOUR|FRGHT_CNVNC_TM|NNVGTN_TM,True,2025-07-15,ARVL_HMS-BLLAT_HOUR-DPTR_HMS-FRGHT_CNVNC_TM-NNVGTN_TM-NVGTN_TM-PRT_NCHRG_TM-SHIP_CNT-SHIP_OWNER_NM,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', '발라스트탱크', '사용율""', '선대별', '선주', '화물탱크']",소비/유통,상품,물류,"['""올시데이터', 'allseadata', '발라스트탱크', '사용율""', '선대별', '선주', '화물탱크']",116674,1613,116674.0
bigdata-sea,page_001089.html,-,벌커선 선박별 화물/발라스트 탱크 사용률,벌커선 선박별 화물/발라스트 탱크 사용률,0,MMSI|IMO_IDNTF_NO|SHIP_NM|SHIP_KIND|SHIP_WDTH|SHIP_LNTH|SHIP_HGHT|SHIP_OWNER_NM|DRAFT|SHPYRD_NM|BULD_YR|DDWGHT|DPTR_HMS|ARVL_HMS|DPTRP_LA|DPTRP_LO|DTNT_LA|DTNT_LO|NVGTN_TM|PRT_NCHRG_TM|BLLAT_HOUR|FRGHT_CNVNC_TM|NNVGTN_TM,True,2025-07-15,ARVL_HMS-BLLAT_HOUR-BULD_YR-DDWGHT-DPTRP_LA-DPTRP_LO-DPTR_HMS-DRAFT-DTNT_LA-DTNT_LO-FRGHT_CNVNC_TM-IMO_IDNTF_NO-MMSI-NNVGTN_TM-NVGTN_TM-PRT_NCHRG_TM-SHIP_HGHT-SHIP_KIND-SHIP_LNTH-SHIP_NM-SHIP_OWNER_NM-SHIP_WDTH-SHPYRD_NM,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', '발라스트탱크', '사용율""', '선박별', '화물탱크']",산업/기술,해양/수산,선박,"['""올시데이터', 'allseadata', '발라스트탱크', '사용율""', '선박별', '화물탱크']",977846,17815,977846.0
bigdata-sea,page_001090.html,-,벌커선 선종별 화물/발라스트 탱크 사용률,벌커선 선종별 화물/발라스트 탱크 사용률,0,SHIP_KIND|SHIP_CNT|DPTR_HMS|ARVL_HMS|NVGTN_TM|PRT_NCHRG_TM|BLLAT_HOUR|FRGHT_CNVNC_TM|NNVGTN_TM,True,2025-07-15,ARVL_HMS-BLLAT_HOUR-DPTR_HMS-FRGHT_CNVNC_TM-NNVGTN_TM-NVGTN_TM-PRT_NCHRG_TM-SHIP_CNT-SHIP_KIND,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', '발라스트탱크', '사용율""', '선종', '화물탱크']",산업/기술,해양/수산,선박,"['""올시데이터', 'allseadata', '발라스트탱크', '사용율""', '선종', '화물탱크']",3717,51,3717.0
bigdata-sea,page_001091.html,-,벌커선 항로별 선박활용율,벌커선 항로별 선박활용율,0,DPTR_CN_NM|ARVL_CN_NM|DPRT_PRT_CD|ARRV_PRT_CD|DPTR_PRT_NM|ARVL_PRT_NM|SHIP_CNT|DPTR_HMS|ARVL_HMS|PRCUSE_RT|NVGTN_TM|PRT_NCHRG_TM|BLLAT_HOUR|FRGHT_CNVNC_TM|NNVGTN_TM,True,2025-07-15,ARRV_PRT_CD-ARVL_CN_NM-ARVL_HMS-ARVL_PRT_NM-BLLAT_HOUR-DPRT_PRT_CD-DPTR_CN_NM-DPTR_HMS-DPTR_PRT_NM-FRGHT_CNVNC_TM-NNVGTN_TM-NVGTN_TM-PRCUSE_RT-PRT_NCHRG_TM-SHIP_CNT,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', '발라스트탱크', '사용율""', '항로별', '화물탱크']",소비/유통,상품,물류,"['""올시데이터', 'allseadata', '발라스트탱크', '사용율""', '항로별', '화물탱크']",6913518,103016,6913518.0
bigdata-sea,page_001092.html,-,벌커선 선박별 활용률,벌커선 선박별 활용률,0,MMSI|IMO_IDNTF_NO|SHIP_NM|SHIP_KIND|SHIP_WDTH|SHIP_LNTH|SHIP_HGHT|SHIP_OWNER_NM|DRAFT|SHPYRD_NM|BULD_YR|DDWGHT|DPTR_HMS|ARVL_HMS|DPTRP_LA|DPTRP_LO|DTNT_LA|DTNT_LO|PRCUSE_RT|NVGTN_TM|PRT_NCHRG_TM|BLLAT_HOUR|FRGHT_CNVNC_TM|NNVGTN_TM,True,2025-07-15,ARVL_HMS-BLLAT_HOUR-BULD_YR-DDWGHT-DPTRP_LA-DPTRP_LO-DPTR_HMS-DRAFT-DTNT_LA-DTNT_LO-FRGHT_CNVNC_TM-IMO_IDNTF_NO-MMSI-NNVGTN_TM-NVGTN_TM-PRCUSE_RT-PRT_NCHRG_TM-SHIP_HGHT-SHIP_KIND-SHIP_LNTH-SHIP_NM-SHIP_OWNER_NM-SHIP_WDTH-SHPYRD_NM,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', '선박별', '활용율""']",산업/기술,해양/수산,선박,"['""올시데이터', 'allseadata', '선박별', '활용율""']",865017,17815,865017.0
bigdata-sea,page_001093.html,-,벌커선 선종별 활용률,벌커선 선종별 활용률,0,SHIP_KIND|SHIP_CNT|DPTR_HMS|ARVL_HMS|PRCUSE_RT|NVGTN_TM|PRT_NCHRG_TM|BLLAT_HOUR|FRGHT_CNVNC_TM|NNVGTN_TM,True,2025-07-15,ARVL_HMS-BLLAT_HOUR-DPTR_HMS-FRGHT_CNVNC_TM-NNVGTN_TM-NVGTN_TM-PRCUSE_RT-PRT_NCHRG_TM-SHIP_CNT-SHIP_KIND,올시데이터,해운물류,"CSV, JSON, XML","['""올시데이터', 'allseadata', '선종', '활용율""']",산업/기술,해양/수산,선박,"['""올시데이터', 'allseadata', '선종', '활용율""']",3768,51,3768.0
